Digiskap 1,Måndag,8:10,09:45,13
Grafkom 1,Tisdag,8:10,09:30,13
Medsamkom,Måndag,9:50,11:00,13
Mediaprod 1,Onsdag,8:10,09:30,13
Mediaprod 1,Tisdag,9:45,11:05,13
Konstart sam,Onsdag,13:35,14:55,14
Grafkom 1,Onsdag,15:40,17:00,13
Medsamkom,Onsdag,11:55,13:25,13
