Digiskap 2,Torsdag,12:00,13:20,13
Digiskap 2,Måndag,13:30,14:50,13
Animation 1,Fredag,13:25,14:45,13
Animation 1,Torsdag,8:15,09:35,13
Animation 2,Torsdag,9:40,11:00,14
Mediaprod 2,Onsdag,9:40,11:00,14
Gymarb ES,Torsdag,13:35,14:55,14
Gymarb ES,Onsdag,8:10,09:30,14
Mediaprod 2,Tisdag,8:10,09:30,14
Animation 2,Fredag,9:40,11:00,14
